-0.710448 -0.355665 0.000000	1.071558 0.076290 0.000000	-0.361110 0.279374 0.000000	
-0.711053 -0.355604 0.000000	1.071483 0.076584 0.000000	-0.360430 0.279020 0.000000	
-0.711658 -0.355543 0.000000	1.071408 0.076878 0.000000	-0.359750 0.278666 0.000000	
-0.712262 -0.355481 0.000000	1.071332 0.077171 0.000000	-0.359070 0.278310 0.000000	
-0.712866 -0.355419 0.000000	1.071257 0.077465 0.000000	-0.358391 0.277954 0.000000	
-0.713469 -0.355356 0.000000	1.071181 0.077758 0.000000	-0.357712 0.277598 0.000000	
-0.714072 -0.355292 0.000000	1.071104 0.078052 0.000000	-0.357032 0.277240 0.000000	
-0.714674 -0.355228 0.000000	1.071028 0.078345 0.000000	-0.356354 0.276882 0.000000	
-0.715276 -0.355163 0.000000	1.070951 0.078639 0.000000	-0.355675 0.276524 0.000000	
-0.715878 -0.355097 0.000000	1.070874 0.078933 0.000000	-0.354996 0.276164 0.000000	
-0.716478 -0.355030 0.000000	1.070796 0.079226 0.000000	-0.354318 0.275804 0.000000	
-0.717079 -0.354963 0.000000	1.070718 0.079520 0.000000	-0.353640 0.275444 0.000000	
-0.717679 -0.354895 0.000000	1.070640 0.079813 0.000000	-0.352962 0.275082 0.000000	
-0.718278 -0.354827 0.000000	1.070562 0.080107 0.000000	-0.352284 0.274720 0.000000	
-0.718877 -0.354758 0.000000	1.070483 0.080400 0.000000	-0.351606 0.274357 0.000000	
-0.719475 -0.354688 0.000000	1.070404 0.080694 0.000000	-0.350929 0.273994 0.000000	
-0.720073 -0.354618 0.000000	1.070325 0.080987 0.000000	-0.350251 0.273630 0.000000	
-0.720671 -0.354546 0.000000	1.070245 0.081281 0.000000	-0.349574 0.273265 0.000000	
-0.721268 -0.354475 0.000000	1.070165 0.081575 0.000000	-0.348897 0.272900 0.000000	
-0.721864 -0.354402 0.000000	1.070085 0.081868 0.000000	-0.348221 0.272534 0.000000	
-0.722460 -0.354329 0.000000	1.070004 0.082162 0.000000	-0.347544 0.272167 0.000000	
-0.723056 -0.354255 0.000000	1.069924 0.082455 0.000000	-0.346868 0.271800 0.000000	
-0.723651 -0.354181 0.000000	1.069842 0.082749 0.000000	-0.346192 0.271432 0.000000	
-0.724245 -0.354105 0.000000	1.069761 0.083042 0.000000	-0.345516 0.271063 0.000000	
-0.724839 -0.354030 0.000000	1.069679 0.083336 0.000000	-0.344840 0.270694 0.000000	
-0.725433 -0.353953 0.000000	1.069597 0.083629 0.000000	-0.344164 0.270324 0.000000	
-0.726026 -0.353876 0.000000	1.069515 0.083923 0.000000	-0.343489 0.269953 0.000000	
-0.726618 -0.353798 0.000000	1.069432 0.084216 0.000000	-0.342814 0.269582 0.000000	
-0.727210 -0.353720 0.000000	1.069349 0.084510 0.000000	-0.342139 0.269210 0.000000	
-0.727802 -0.353641 0.000000	1.069266 0.084804 0.000000	-0.341464 0.268837 0.000000	
-0.728393 -0.353561 0.000000	1.069182 0.085097 0.000000	-0.340789 0.268464 0.000000	
-0.728983 -0.353481 0.000000	1.069098 0.085391 0.000000	-0.340115 0.268090 0.000000	
-0.729573 -0.353400 0.000000	1.069014 0.085684 0.000000	-0.339441 0.267715 0.000000	
-0.730163 -0.353318 0.000000	1.068930 0.085978 0.000000	-0.338767 0.267340 0.000000	
-0.730752 -0.353236 0.000000	1.068845 0.086271 0.000000	-0.338093 0.266964 0.000000	
-0.731341 -0.353153 0.000000	1.068760 0.086565 0.000000	-0.337419 0.266588 0.000000	
-0.731929 -0.353069 0.000000	1.068674 0.086858 0.000000	-0.336746 0.266211 0.000000	
-0.732516 -0.352985 0.000000	1.068589 0.087152 0.000000	-0.336073 0.265833 0.000000	
-0.733103 -0.352900 0.000000	1.068503 0.087445 0.000000	-0.335399 0.265455 0.000000	
-0.733690 -0.352814 0.000000	1.068416 0.087739 0.000000	-0.334727 0.265076 0.000000	
-0.734276 -0.352728 0.000000	1.068330 0.088032 0.000000	-0.334054 0.264696 0.000000	
-0.734861 -0.352641 0.000000	1.068243 0.088326 0.000000	-0.333382 0.264316 0.000000	
-0.735446 -0.352554 0.000000	1.068155 0.088619 0.000000	-0.332709 0.263935 0.000000	
-0.736030 -0.352466 0.000000	1.068068 0.088913 0.000000	-0.332037 0.263553 0.000000	
-0.736614 -0.352377 0.000000	1.067980 0.089206 0.000000	-0.331365 0.263171 0.000000	
-0.737198 -0.352287 0.000000	1.067892 0.089500 0.000000	-0.330694 0.262788 0.000000	
-0.737781 -0.352197 0.000000	1.067803 0.089793 0.000000	-0.330022 0.262404 0.000000	
-0.738363 -0.352107 0.000000	1.067714 0.090087 0.000000	-0.329351 0.262020 0.000000	
-0.738945 -0.352016 0.000000	1.067625 0.090380 0.000000	-0.328680 0.261635 0.000000	
-0.739526 -0.351924 0.000000	1.067536 0.090674 0.000000	-0.328009 0.261250 0.000000	
-0.740107 -0.351831 0.000000	1.067446 0.090967 0.000000	-0.327339 0.260864 0.000000	
-0.740688 -0.351738 0.000000	1.067356 0.091261 0.000000	-0.326668 0.260477 0.000000	
-0.741267 -0.351644 0.000000	1.067266 0.091554 0.000000	-0.325998 0.260090 0.000000	
-0.741847 -0.351550 0.000000	1.067175 0.091847 0.000000	-0.325328 0.259702 0.000000	
-0.742426 -0.351455 0.000000	1.067084 0.092141 0.000000	-0.324658 0.259314 0.000000	
-0.743004 -0.351359 0.000000	1.066993 0.092434 0.000000	-0.323989 0.258925 0.000000	
-0.743582 -0.351263 0.000000	1.066901 0.092728 0.000000	-0.323319 0.258535 0.000000	
-0.744159 -0.351166 0.000000	1.066809 0.093021 0.000000	-0.322650 0.258145 0.000000	
-0.744736 -0.351068 0.000000	1.066717 0.093315 0.000000	-0.321981 0.257754 0.000000	
-0.745312 -0.350970 0.000000	1.066624 0.093608 0.000000	-0.321313 0.257362 0.000000	
-0.745888 -0.350872 0.000000	1.066532 0.093902 0.000000	-0.320644 0.256970 0.000000	
-0.746463 -0.350772 0.000000	1.066438 0.094195 0.000000	-0.319976 0.256577 0.000000	
-0.747037 -0.350672 0.000000	1.066345 0.094489 0.000000	-0.319308 0.256184 0.000000	
-0.747612 -0.350572 0.000000	1.066251 0.094782 0.000000	-0.318640 0.255790 0.000000	
-0.748185 -0.350470 0.000000	1.066157 0.095075 0.000000	-0.317972 0.255395 0.000000	
-0.748758 -0.350369 0.000000	1.066063 0.095369 0.000000	-0.317305 0.255000 0.000000	
-0.749331 -0.350266 0.000000	1.065968 0.095662 0.000000	-0.316637 0.254604 0.000000	
-0.749903 -0.350163 0.000000	1.065873 0.095956 0.000000	-0.315970 0.254207 0.000000	
-0.750474 -0.350060 0.000000	1.065778 0.096249 0.000000	-0.315303 0.253810 0.000000	
-0.751045 -0.349955 0.000000	1.065682 0.096543 0.000000	-0.314637 0.253413 0.000000	
-0.751616 -0.349850 0.000000	1.065586 0.096836 0.000000	-0.313970 0.253015 0.000000	
-0.752186 -0.349745 0.000000	1.065490 0.097129 0.000000	-0.313304 0.252616 0.000000	
-0.752755 -0.349639 0.000000	1.065393 0.097423 0.000000	-0.312638 0.252216 0.000000	
-0.753324 -0.349532 0.000000	1.065296 0.097716 0.000000	-0.311972 0.251816 0.000000	
-0.753892 -0.349425 0.000000	1.065199 0.098010 0.000000	-0.311307 0.251416 0.000000	
-0.754460 -0.349317 0.000000	1.065102 0.098303 0.000000	-0.310642 0.251014 0.000000	
-0.755027 -0.349209 0.000000	1.065004 0.098596 0.000000	-0.309976 0.250613 0.000000	
-0.755594 -0.349100 0.000000	1.064906 0.098890 0.000000	-0.309312 0.250210 0.000000	
-0.756160 -0.348990 0.000000	1.064807 0.099183 0.000000	-0.308647 0.249807 0.000000	
-0.756726 -0.348880 0.000000	1.064708 0.099476 0.000000	-0.307982 0.249404 0.000000	
-0.757291 -0.348769 0.000000	1.064609 0.099770 0.000000	-0.307318 0.248999 0.000000	
-0.757856 -0.348658 0.000000	1.064510 0.100063 0.000000	-0.306654 0.248595 0.000000	
-0.758420 -0.348546 0.000000	1.064410 0.100357 0.000000	-0.305990 0.248189 0.000000	
-0.758983 -0.348433 0.000000	1.064310 0.100650 0.000000	-0.305327 0.247783 0.000000	
-0.759546 -0.348320 0.000000	1.064210 0.100943 0.000000	-0.304663 0.247377 0.000000	
-0.760109 -0.348206 0.000000	1.064109 0.101237 0.000000	-0.304000 0.246970 0.000000	
-0.760671 -0.348092 0.000000	1.064008 0.101530 0.000000	-0.303337 0.246562 0.000000	
-0.761232 -0.347977 0.000000	1.063907 0.101823 0.000000	-0.302675 0.246154 0.000000	
-0.761793 -0.347862 0.000000	1.063805 0.102117 0.000000	-0.302012 0.245745 0.000000	
-0.762353 -0.347745 0.000000	1.063703 0.102410 0.000000	-0.301350 0.245336 0.000000	
-0.762913 -0.347629 0.000000	1.063601 0.102703 0.000000	-0.300688 0.244926 0.000000	
-0.763473 -0.347512 0.000000	1.063498 0.102997 0.000000	-0.300026 0.244515 0.000000	
-0.764031 -0.347394 0.000000	1.063396 0.103290 0.000000	-0.299364 0.244104 0.000000	
-0.764589 -0.347275 0.000000	1.063292 0.103583 0.000000	-0.298703 0.243692 0.000000	
-0.765147 -0.347156 0.000000	1.063189 0.103876 0.000000	-0.298042 0.243280 0.000000	
-0.765704 -0.347037 0.000000	1.063085 0.104170 0.000000	-0.297381 0.242867 0.000000	
-0.766261 -0.346917 0.000000	1.062981 0.104463 0.000000	-0.296720 0.242454 0.000000	
-0.766817 -0.346796 0.000000	1.062876 0.104756 0.000000	-0.296060 0.242040 0.000000	
-0.767372 -0.346675 0.000000	1.062772 0.105050 0.000000	-0.295399 0.241625 0.000000	
-0.767927 -0.346553 0.000000	1.062666 0.105343 0.000000	-0.294739 0.241210 0.000000	
-0.768482 -0.346431 0.000000	1.062561 0.105636 0.000000	-0.294079 0.240794 0.000000	
-0.769035 -0.346308 0.000000	1.062455 0.105929 0.000000	-0.293420 0.240378 0.000000	
-0.769589 -0.346184 0.000000	1.062349 0.106223 0.000000	-0.292760 0.239961 0.000000	
-0.770141 -0.346060 0.000000	1.062243 0.106516 0.000000	-0.292101 0.239544 0.000000	
-0.770694 -0.345935 0.000000	1.062136 0.106809 0.000000	-0.291442 0.239126 0.000000	
-0.771245 -0.345810 0.000000	1.062029 0.107102 0.000000	-0.290784 0.238708 0.000000	
-0.771797 -0.345685 0.000000	1.061922 0.107396 0.000000	-0.290125 0.238289 0.000000	
-0.772347 -0.345558 0.000000	1.061814 0.107689 0.000000	-0.289467 0.237869 0.000000	
-0.772897 -0.345431 0.000000	1.061706 0.107982 0.000000	-0.288809 0.237449 0.000000	
-0.773447 -0.345304 0.000000	1.061598 0.108275 0.000000	-0.288151 0.237029 0.000000	
-0.773996 -0.345176 0.000000	1.061489 0.108569 0.000000	-0.287494 0.236607 0.000000	
-0.774544 -0.345047 0.000000	1.061380 0.108862 0.000000	-0.286836 0.236186 0.000000	
-0.775092 -0.344918 0.000000	1.061271 0.109155 0.000000	-0.286179 0.235763 0.000000	
-0.775639 -0.344789 0.000000	1.061161 0.109448 0.000000	-0.285522 0.235341 0.000000	
-0.776186 -0.344659 0.000000	1.061051 0.109741 0.000000	-0.284865 0.234917 0.000000	
-0.776732 -0.344528 0.000000	1.060941 0.110035 0.000000	-0.284209 0.234493 0.000000	
-0.777278 -0.344396 0.000000	1.060831 0.110328 0.000000	-0.283553 0.234069 0.000000	
-0.777823 -0.344265 0.000000	1.060720 0.110621 0.000000	-0.282897 0.233644 0.000000	
-0.778367 -0.344132 0.000000	1.060608 0.110914 0.000000	-0.282241 0.233218 0.000000	
-0.778911 -0.343999 0.000000	1.060497 0.111207 0.000000	-0.281586 0.232792 0.000000	
-0.779455 -0.343866 0.000000	1.060385 0.111500 0.000000	-0.280930 0.232366 0.000000	
-0.779998 -0.343732 0.000000	1.060273 0.111793 0.000000	-0.280275 0.231938 0.000000	
-0.780540 -0.343597 0.000000	1.060160 0.112087 0.000000	-0.279620 0.231511 0.000000	
-0.781082 -0.343462 0.000000	1.060048 0.112380 0.000000	-0.278966 0.231083 0.000000	
-0.781623 -0.343327 0.000000	1.059934 0.112673 0.000000	-0.278311 0.230654 0.000000	
-0.782164 -0.343191 0.000000	1.059821 0.112966 0.000000	-0.277657 0.230225 0.000000	
-0.782704 -0.343054 0.000000	1.059707 0.113259 0.000000	-0.277003 0.229795 0.000000	
-0.783244 -0.342917 0.000000	1.059593 0.113552 0.000000	-0.276349 0.229365 0.000000	
-0.783783 -0.342779 0.000000	1.059479 0.113845 0.000000	-0.275696 0.228934 0.000000	
-0.784321 -0.342641 0.000000	1.059364 0.114138 0.000000	-0.275043 0.228502 0.000000	
-0.784859 -0.342502 0.000000	1.059249 0.114431 0.000000	-0.274390 0.228070 0.000000	
-0.785396 -0.342363 0.000000	1.059133 0.114724 0.000000	-0.273737 0.227638 0.000000	
-0.785933 -0.342223 0.000000	1.059017 0.115018 0.000000	-0.273084 0.227205 0.000000	
-0.786469 -0.342082 0.000000	1.058901 0.115311 0.000000	-0.272432 0.226772 0.000000	
-0.787005 -0.341941 0.000000	1.058785 0.115604 0.000000	-0.271780 0.226338 0.000000	
-0.787540 -0.341800 0.000000	1.058668 0.115897 0.000000	-0.271128 0.225903 0.000000	
-0.788075 -0.341658 0.000000	1.058551 0.116190 0.000000	-0.270476 0.225468 0.000000	
-0.788609 -0.341516 0.000000	1.058434 0.116483 0.000000	-0.269825 0.225033 0.000000	
-0.789142 -0.341373 0.000000	1.058316 0.116776 0.000000	-0.269174 0.224597 0.000000	
-0.789675 -0.341229 0.000000	1.058198 0.117069 0.000000	-0.268523 0.224160 0.000000	
-0.790207 -0.341085 0.000000	1.058080 0.117362 0.000000	-0.267872 0.223723 0.000000	
-0.790739 -0.340940 0.000000	1.057961 0.117655 0.000000	-0.267222 0.223286 0.000000	
-0.791271 -0.340795 0.000000	1.057842 0.117948 0.000000	-0.266571 0.222848 0.000000	
-0.791801 -0.340650 0.000000	1.057723 0.118241 0.000000	-0.265921 0.222409 0.000000	
-0.792331 -0.340504 0.000000	1.057603 0.118534 0.000000	-0.265272 0.221970 0.000000	
-0.792861 -0.340357 0.000000	1.057483 0.118827 0.000000	-0.264622 0.221531 0.000000	
-0.793390 -0.340210 0.000000	1.057363 0.119119 0.000000	-0.263973 0.221091 0.000000	
-0.793918 -0.340062 0.000000	1.057242 0.119412 0.000000	-0.263324 0.220650 0.000000	
-0.794446 -0.339914 0.000000	1.057121 0.119705 0.000000	-0.262675 0.220209 0.000000	
-0.794973 -0.339766 0.000000	1.057000 0.119998 0.000000	-0.262026 0.219767 0.000000	
-0.795500 -0.339617 0.000000	1.056878 0.120291 0.000000	-0.261378 0.219325 0.000000	
-0.796026 -0.339467 0.000000	1.056756 0.120584 0.000000	-0.260730 0.218883 0.000000	
-0.796552 -0.339317 0.000000	1.056634 0.120877 0.000000	-0.260082 0.218440 0.000000	
-0.797077 -0.339166 0.000000	1.056511 0.121170 0.000000	-0.259434 0.217996 0.000000	
-0.797602 -0.339015 0.000000	1.056388 0.121463 0.000000	-0.258786 0.217552 0.000000	
-0.798126 -0.338863 0.000000	1.056265 0.121756 0.000000	-0.258139 0.217108 0.000000	
-0.798649 -0.338711 0.000000	1.056141 0.122048 0.000000	-0.257492 0.216663 0.000000	
-0.799172 -0.338559 0.000000	1.056017 0.122341 0.000000	-0.256845 0.216217 0.000000	
-0.799694 -0.338405 0.000000	1.055893 0.122634 0.000000	-0.256199 0.215771 0.000000	
-0.800216 -0.338252 0.000000	1.055768 0.122927 0.000000	-0.255552 0.215325 0.000000	
-0.800737 -0.338098 0.000000	1.055643 0.123220 0.000000	-0.254906 0.214878 0.000000	
-0.801257 -0.337943 0.000000	1.055518 0.123513 0.000000	-0.254260 0.214431 0.000000	
-0.801777 -0.337788 0.000000	1.055392 0.123805 0.000000	-0.253615 0.213983 0.000000	
-0.802297 -0.337632 0.000000	1.055266 0.124098 0.000000	-0.252969 0.213534 0.000000	
-0.802816 -0.337476 0.000000	1.055140 0.124391 0.000000	-0.252324 0.213085 0.000000	
-0.803334 -0.337320 0.000000	1.055013 0.124684 0.000000	-0.251679 0.212636 0.000000	
-0.803852 -0.337163 0.000000	1.054886 0.124976 0.000000	-0.251035 0.212186 0.000000	
-0.804369 -0.337005 0.000000	1.054759 0.125269 0.000000	-0.250390 0.211736 0.000000	
-0.804885 -0.336847 0.000000	1.054631 0.125562 0.000000	-0.249746 0.211285 0.000000	
-0.805401 -0.336689 0.000000	1.054503 0.125855 0.000000	-0.249102 0.210834 0.000000	
-0.805917 -0.336530 0.000000	1.054375 0.126147 0.000000	-0.248458 0.210382 0.000000	
-0.806432 -0.336370 0.000000	1.054246 0.126440 0.000000	-0.247814 0.209930 0.000000	
-0.806946 -0.336210 0.000000	1.054117 0.126733 0.000000	-0.247171 0.209478 0.000000	
-0.807460 -0.336050 0.000000	1.053988 0.127025 0.000000	-0.246528 0.209025 0.000000	
-0.807973 -0.335889 0.000000	1.053858 0.127318 0.000000	-0.245885 0.208571 0.000000	
-0.808486 -0.335728 0.000000	1.053728 0.127611 0.000000	-0.245243 0.208117 0.000000	
-0.808998 -0.335566 0.000000	1.053598 0.127903 0.000000	-0.244600 0.207662 0.000000	
-0.809509 -0.335403 0.000000	1.053467 0.128196 0.000000	-0.243958 0.207208 0.000000	
-0.810020 -0.335241 0.000000	1.053336 0.128489 0.000000	-0.243316 0.206752 0.000000	
-0.810531 -0.335077 0.000000	1.053205 0.128781 0.000000	-0.242674 0.206296 0.000000	
-0.811040 -0.334914 0.000000	1.053073 0.129074 0.000000	-0.242033 0.205840 0.000000	
-0.811550 -0.334750 0.000000	1.052941 0.129366 0.000000	-0.241392 0.205383 0.000000	
-0.812058 -0.334585 0.000000	1.052809 0.129659 0.000000	-0.240751 0.204926 0.000000	
-0.812566 -0.334420 0.000000	1.052676 0.129951 0.000000	-0.240110 0.204468 0.000000	
-0.813074 -0.334254 0.000000	1.052543 0.130244 0.000000	-0.239469 0.204010 0.000000	
-0.813581 -0.334088 0.000000	1.052410 0.130537 0.000000	-0.238829 0.203552 0.000000	
-0.814087 -0.333922 0.000000	1.052276 0.130829 0.000000	-0.238189 0.203093 0.000000	
-0.814593 -0.333755 0.000000	1.052142 0.131122 0.000000	-0.237549 0.202633 0.000000	
-0.815098 -0.333587 0.000000	1.052008 0.131414 0.000000	-0.236909 0.202173 0.000000	
-0.815603 -0.333419 0.000000	1.051873 0.131707 0.000000	-0.236270 0.201713 0.000000	
-0.816107 -0.333251 0.000000	1.051738 0.131999 0.000000	-0.235631 0.201252 0.000000	
-0.816611 -0.333082 0.000000	1.051602 0.132291 0.000000	-0.234992 0.200791 0.000000	
-0.817114 -0.332913 0.000000	1.051467 0.132584 0.000000	-0.234353 0.200329 0.000000	
-0.817616 -0.332743 0.000000	1.051331 0.132876 0.000000	-0.233715 0.199867 0.000000	
-0.818118 -0.332573 0.000000	1.051194 0.133169 0.000000	-0.233076 0.199405 0.000000	
-0.818619 -0.332403 0.000000	1.051057 0.133461 0.000000	-0.232438 0.198942 0.000000	
-0.819120 -0.332232 0.000000	1.050920 0.133754 0.000000	-0.231800 0.198478 0.000000	
-0.819620 -0.332060 0.000000	1.050783 0.134046 0.000000	-0.231163 0.198014 0.000000	
-0.820120 -0.331888 0.000000	1.050645 0.134338 0.000000	-0.230525 0.197550 0.000000	
-0.820619 -0.331716 0.000000	1.050507 0.134631 0.000000	-0.229888 0.197085 0.000000	
-0.821117 -0.331543 0.000000	1.050368 0.134923 0.000000	-0.229251 0.196620 0.000000	
-0.821615 -0.331370 0.000000	1.050230 0.135215 0.000000	-0.228615 0.196154 0.000000	
-0.822112 -0.331196 0.000000	1.050090 0.135508 0.000000	-0.227978 0.195688 0.000000	
-0.822609 -0.331022 0.000000	1.049951 0.135800 0.000000	-0.227342 0.195222 0.000000	
-0.823105 -0.330847 0.000000	1.049811 0.136092 0.000000	-0.226706 0.194755 0.000000	
-0.823600 -0.330672 0.000000	1.049671 0.136384 0.000000	-0.226070 0.194288 0.000000	
-0.824095 -0.330497 0.000000	1.049530 0.136677 0.000000	-0.225435 0.193820 0.000000	
-0.824590 -0.330321 0.000000	1.049389 0.136969 0.000000	-0.224800 0.193352 0.000000	
-0.825084 -0.330144 0.000000	1.049248 0.137261 0.000000	-0.224164 0.192883 0.000000	
-0.825577 -0.329968 0.000000	1.049106 0.137553 0.000000	-0.223530 0.192414 0.000000	
-0.826070 -0.329790 0.000000	1.048965 0.137846 0.000000	-0.222895 0.191945 0.000000	
-0.826562 -0.329613 0.000000	1.048822 0.138138 0.000000	-0.222261 0.191475 0.000000	
-0.827053 -0.329435 0.000000	1.048680 0.138430 0.000000	-0.221626 0.191005 0.000000	
-0.827544 -0.329256 0.000000	1.048537 0.138722 0.000000	-0.220992 0.190534 0.000000	
-0.828035 -0.329077 0.000000	1.048393 0.139014 0.000000	-0.220359 0.190063 0.000000	
-0.828524 -0.328898 0.000000	1.048250 0.139306 0.000000	-0.219725 0.189592 0.000000	
-0.829014 -0.328718 0.000000	1.048106 0.139598 0.000000	-0.219092 0.189120 0.000000	
-0.829502 -0.328538 0.000000	1.047961 0.139890 0.000000	-0.218459 0.188648 0.000000	
-0.829990 -0.328357 0.000000	1.047817 0.140182 0.000000	-0.217826 0.188175 0.000000	
-0.830478 -0.328176 0.000000	1.047672 0.140474 0.000000	-0.217194 0.187702 0.000000	
-0.830965 -0.327995 0.000000	1.047526 0.140767 0.000000	-0.216561 0.187228 0.000000	
-0.831451 -0.327813 0.000000	1.047380 0.141059 0.000000	-0.215929 0.186754 0.000000	
-0.831937 -0.327631 0.000000	1.047234 0.141351 0.000000	-0.215297 0.186280 0.000000	
-0.832422 -0.327448 0.000000	1.047088 0.141643 0.000000	-0.214665 0.185805 0.000000	
-0.832907 -0.327265 0.000000	1.046941 0.141934 0.000000	-0.214034 0.185330 0.000000	
-0.833391 -0.327081 0.000000	1.046794 0.142226 0.000000	-0.213403 0.184855 0.000000	
-0.833875 -0.326897 0.000000	1.046646 0.142518 0.000000	-0.212772 0.184379 0.000000	
-0.834358 -0.326713 0.000000	1.046499 0.142810 0.000000	-0.212141 0.183902 0.000000	
-0.834840 -0.326528 0.000000	1.046350 0.143102 0.000000	-0.211510 0.183426 0.000000	
-0.835322 -0.326343 0.000000	1.046202 0.143394 0.000000	-0.210880 0.182949 0.000000	
-0.835803 -0.326157 0.000000	1.046053 0.143686 0.000000	-0.210250 0.182471 0.000000	
-0.836284 -0.325971 0.000000	1.045904 0.143978 0.000000	-0.209620 0.181993 0.000000	
-0.836764 -0.325785 0.000000	1.045754 0.144270 0.000000	-0.208990 0.181515 0.000000	
-0.837243 -0.325598 0.000000	1.045604 0.144561 0.000000	-0.208361 0.181036 0.000000	
-0.837722 -0.325411 0.000000	1.045454 0.144853 0.000000	-0.207731 0.180557 0.000000	
-0.838201 -0.325223 0.000000	1.045303 0.145145 0.000000	-0.207102 0.180078 0.000000	
-0.838679 -0.325035 0.000000	1.045152 0.145437 0.000000	-0.206473 0.179598 0.000000	
-0.839156 -0.324846 0.000000	1.045001 0.145728 0.000000	-0.205845 0.179118 0.000000	
-0.839632 -0.324658 0.000000	1.044849 0.146020 0.000000	-0.205216 0.178637 0.000000	
-0.840109 -0.324468 0.000000	1.044697 0.146312 0.000000	-0.204588 0.178156 0.000000	
-0.840584 -0.324279 0.000000	1.044544 0.146604 0.000000	-0.203960 0.177675 0.000000	
-0.841059 -0.324089 0.000000	1.044392 0.146895 0.000000	-0.203333 0.177193 0.000000	
-0.841533 -0.323898 0.000000	1.044238 0.147187 0.000000	-0.202705 0.176711 0.000000	
-0.842007 -0.323707 0.000000	1.044085 0.147478 0.000000	-0.202078 0.176229 0.000000	
-0.842480 -0.323516 0.000000	1.043931 0.147770 0.000000	-0.201451 0.175746 0.000000	
-0.842953 -0.323324 0.000000	1.043777 0.148062 0.000000	-0.200824 0.175263 0.000000	
-0.843425 -0.323132 0.000000	1.043622 0.148353 0.000000	-0.200197 0.174779 0.000000	
-0.843897 -0.322940 0.000000	1.043467 0.148645 0.000000	-0.199571 0.174295 0.000000	
-0.844367 -0.322747 0.000000	1.043312 0.148936 0.000000	-0.198945 0.173811 0.000000	
-0.844838 -0.322554 0.000000	1.043156 0.149228 0.000000	-0.198319 0.173326 0.000000	
-0.845308 -0.322360 0.000000	1.043000 0.149519 0.000000	-0.197693 0.172841 0.000000	
-0.845777 -0.322166 0.000000	1.042844 0.149811 0.000000	-0.197067 0.172356 0.000000	
-0.846245 -0.321972 0.000000	1.042687 0.150102 0.000000	-0.196442 0.171870 0.000000	
-0.846713 -0.321777 0.000000	1.042530 0.150394 0.000000	-0.195817 0.171384 0.000000	
-0.847181 -0.321582 0.000000	1.042373 0.150685 0.000000	-0.195192 0.170897 0.000000	
-0.847648 -0.321387 0.000000	1.042215 0.150976 0.000000	-0.194567 0.170410 0.000000	
-0.848114 -0.321191 0.000000	1.042057 0.151268 0.000000	-0.193943 0.169923 0.000000	
-0.848580 -0.320995 0.000000	1.041899 0.151559 0.000000	-0.193319 0.169436 0.000000	
-0.849045 -0.320798 0.000000	1.041740 0.151850 0.000000	-0.192694 0.168948 0.000000	
-0.849510 -0.320601 0.000000	1.041580 0.152142 0.000000	-0.192071 0.168459 0.000000	
-0.849974 -0.320403 0.000000	1.041421 0.152433 0.000000	-0.191447 0.167971 0.000000	
-0.850437 -0.320206 0.000000	1.041261 0.152724 0.000000	-0.190824 0.167482 0.000000	
-0.850900 -0.320008 0.000000	1.041101 0.153015 0.000000	-0.190200 0.166992 0.000000	
-0.851363 -0.319809 0.000000	1.040940 0.153307 0.000000	-0.189577 0.166502 0.000000	
-0.851824 -0.319610 0.000000	1.040779 0.153598 0.000000	-0.188955 0.166012 0.000000	
-0.852285 -0.319411 0.000000	1.040618 0.153889 0.000000	-0.188332 0.165522 0.000000	
-0.852746 -0.319211 0.000000	1.040456 0.154180 0.000000	-0.187710 0.165031 0.000000	
-0.853206 -0.319011 0.000000	1.040294 0.154471 0.000000	-0.187088 0.164540 0.000000	
-0.853666 -0.318811 0.000000	1.040131 0.154762 0.000000	-0.186466 0.164049 0.000000	
-0.854125 -0.318610 0.000000	1.039968 0.155053 0.000000	-0.185844 0.163557 0.000000	
-0.854583 -0.318409 0.000000	1.039805 0.155344 0.000000	-0.185222 0.163065 0.000000	
-0.855041 -0.318208 0.000000	1.039642 0.155635 0.000000	-0.184601 0.162572 0.000000	
-0.855498 -0.318006 0.000000	1.039478 0.155926 0.000000	-0.183980 0.162079 0.000000	
-0.855954 -0.317804 0.000000	1.039313 0.156217 0.000000	-0.183359 0.161586 0.000000	
-0.856410 -0.317601 0.000000	1.039149 0.156508 0.000000	-0.182738 0.161093 0.000000	
-0.856866 -0.317398 0.000000	1.038984 0.156799 0.000000	-0.182118 0.160599 0.000000	
-0.857321 -0.317195 0.000000	1.038818 0.157090 0.000000	-0.181498 0.160105 0.000000	
-0.857775 -0.316991 0.000000	1.038653 0.157381 0.000000	-0.180877 0.159610 0.000000	
-0.858229 -0.316787 0.000000	1.038486 0.157672 0.000000	-0.180258 0.159115 0.000000	
-0.858682 -0.316583 0.000000	1.038320 0.157963 0.000000	-0.179638 0.158620 0.000000	
-0.859135 -0.316378 0.000000	1.038153 0.158253 0.000000	-0.179018 0.158125 0.000000	
-0.859587 -0.316173 0.000000	1.037986 0.158544 0.000000	-0.178399 0.157629 0.000000	
-0.860038 -0.315968 0.000000	1.037818 0.158835 0.000000	-0.177780 0.157133 0.000000	
-0.860489 -0.315762 0.000000	1.037650 0.159126 0.000000	-0.177161 0.156636 0.000000	
-0.860939 -0.315556 0.000000	1.037482 0.159416 0.000000	-0.176543 0.156140 0.000000	
